888,SJCH S Mark Taper Foundation Chronic Disease and Environmental Health Center,"808 W 58th St,Los Angeles,California 90037-3632",0,6.15,3235411411,sjch.org,90037-3632
889,Beverly Health Center,"8405 Beverly Blvd,Los Angeles,California 90048-3401",0,6.23,3236538622,www.sabancommunityclinic.org,90048-3401
890,Saban Community Clinic,"8405 Beverly Blvd,Los Angeles,California 90048-3401",0,6.23,3236538622,,90048-3401
891,AltaMed Pharmacy  Huntington Park,"1900 E Slauson Ave,Huntington Park,California 90255-2725",0,6.25,8884999303,www.altamed.org,90255-2725
892,AltaMed Medical Group Huntington Park,"1900 E Slauson Ave,Huntington Park,California 90255-2725",0,6.25,3235626700,altamed.org,90255-2725
893,AltaMed PACE  Huntington Park,"1900 E Slauson Ave STE B,Huntington Park,California 90255-2725",0,6.25,3232777678,www.altamed.org,90255-2725
894,SJCH Crenshaw Health Center,"4251 Crenshaw Blvd,Los Angeles,California 90008-2536",0,6.28,3235411411,,90008-2536
895,Central City Community Health Center Inc  Mobile 1,"5968 S Central Ave,Los Angeles,California 90001-1150",0,6.31,3232343280,www.centralcityhealth.org,90001-1150
896,Central City Community Health Center Inc  SLA,"5970 S Central Ave,Los Angeles,California 90001-1150",0,6.31,3232343280,www.centralcityhealth.org,90001-1150
897,CRENSHAW COMMUNITY HEALTH CTR,"3756 Santa Rosalia Dr,Los Angeles,California 90008-3606",0,6.33,3235685460,www.wattshealth.org,90008-3606
898,Via Care Cesar Chavez West Resource Center,"4755 E Cesar E Chavez Ave STE D,Los Angeles,California 90022-1200",0,6.34,3232689191,,90022-1200
899,Via Care Chavez Community Health Center,"4755 E Cesar E Chavez Ave,Los Angeles,California 90022-1267",0,6.34,3232624194,https://viacarela.org,90022-1267
900,AltaMed Behavioral Health at Lillian Street Elementary School Los Angeles,"5909 Lillian St,Los Angeles,California 90001-1433",0,6.40,8554251777,www.altamed.org,90001-1433
901,APLA Health  3741 S La Brea,"3741 S La Brea Ave,Los Angeles,California 90016-5309",0,6.52,3233299010,https://aplahealth.org,90016-5309
902,THE Health and Wellness Center at Crenshaw High School,"3206 W 50th St,Los Angeles,California 90043-4872",0,6.52,3237301920 x3053,www.ToHelpEveryone.org,90043-4872
903,APLA Health  Wellness Center  Baldwin Hills,"3743 S La Brea Ave,Los Angeles,California 90016-5309",0,6.52,3233299900,www.apla.org,90016-5309
904,THE Clinic Inc  at La Brea,"3721 S La Brea Ave,Los Angeles,California 90016-5309",0,6.52,3237301920,www.tohelpeveryone.org,90016-5309
905,BHS Nuestra Health Center,"4511 Whittier Blvd,Los Angeles,California 90022-2407",0,6.53,3232642890,https://bhshealthcenternetwork.com/index.php,90022-2407
906,QueensCare Health Centers,"4816 E 3rd St,Los Angeles,California 90022-1602",0,6.68,3236694305,http://queenscarehealthcenters.org/,90022-1602
907,Los Angeles LGBT Center  Weho,"8745 Santa Monica Blvd,West Hollywood,California 90069-4507",0,6.72,3239937500,http://www.lalgbtcenter.org/,90069-4507
908,Yehowa Medical Services  Crenshaw,"5141 Crenshaw Blvd,Los Angeles,California 90043-1853",0,6.77,3237761500,,90043-1853
909,SJCH  Avalon Health and Access Center,"6818 Avalon Blvd,Los Angeles,California 90003-1922",0,6.82,2132267481,,90003-1922
910,Angeles Community Health Center  Mobile Unit,"6208 Seville Ave,Huntington Park,California 90255-2913",0,6.85,3235888855,,90255-2913
911,Angeles Community Health Center  Huntington Park 6212,"6212 Seville Ave,Huntington Park,California 90255-2913",0,6.85,3235888855,http://www.angelescommunity.org,90255-2913
912,Angeles Community Health Center  Huntington Park,"6208 Seville Ave,Huntington Park,California 90255-2913",0,6.85,3235888855,www.angelescommunity.org,90255-2913
913,Via Care ELAC Health Center,"1301 Avenida Cesar Chavez STE F5302,Monterey Park,California 91754-6001",0,7.03,3232689191,,91754-6001
914,Via Care Whittier Dental Clinic,"5017 Whittier Blvd,Los Angeles,California 90022-3116",0,7.05,3232689191,,90022-3116
915,Via Care Whittier Boulevard Health Center,"5015 Whittier Blvd,Los Angeles,California 90022-3116",0,7.05,3239812930 x32326,,90022-3116
916,Via Care Garfield Wellness Center,"501 S Woods Ave,Los Angeles,California 90022-1976",0,7.07,3232692623,viacarela.org,90022-1976
917,AltaMed Medical Group Huntington Park Rugby,"6601 Rugby Ave STE 300,Huntington Park,California 90255-4046",0,7.08,3235821177,www.altamed.org,90255-4046
918,AltaMed Medical Group FlorenceFirestone,"1542 E Florence Ave,Los Angeles,California 90001-2536",0,7.12,3235840222,,90001-2536
919,Via Care 507 Community Health Center,"507 S Atlantic Blvd,Los Angeles,California 90022-2621",0,7.14,3232689191,viacarela.org,90022-2621
920,501 Supportive Services Center,"501 S Atlantic Blvd,Los Angeles,California 90022-2621",0,7.14,3232689191,,90022-2621
921,UMMA Community Clinic,"711 W Florence Ave,Los Angeles,California 90044-6105",0,7.16,3237895610,www.ummaclinic.org,90044-6105
922,Via Care Primary 607,"607 S Atlantic Blvd,Los Angeles,California 90022-3211",0,7.18,3232689191,viacarela.org,90022-3211
923,Via Care 609 Annex,"609 S Atlantic Blvd,Los Angeles,California 90022-3211",0,7.19,3232689191,,90022-3211
924,Via Care Chronic Disease Care Clinic,"615 S Atlantic Blvd,Los Angeles,California 90022-3211",0,7.19,3232689191,,90022-3211
925,Yehowa Medical Services  Florence,"1039 W Florence Ave,Los Angeles,California 90044-2441",0,7.24,3237761500,http://www.ymedical.org/,90044-2441
926,AltaMed Behavioral Health at Nimitz Middle School,"6021 Carmelita Ave,Huntington Park,California 90255-3320",0,7.25,8554251777,www.altamed.org,90255-3320
927,NECC  Gage Health Center,"2975 Zoe Ave,Huntington Park,California 90255-5278",0,7.27,3238269449,www.necc.net,90255-5278
928,AltaMed PACE  East Los Angeles,"5425 Pomona Blvd,Los Angeles,California 90022-1716",0,7.27,3237280411,www.altamed.org,90022-1716
929,NECC  Gage Health Center,"2975 Zoe Ave,Huntington Park,California 90255-5278",0,7.27,3238269449,www.necc.net,90255-5278
930,Huntington Park Family Health Center,"2680 Saturn Ave,Huntington Park,California 90255-4377",0,7.30,3235888847,www.scfhc.org,90255-4377
931,SCFHC Santa Fe,"7300 Santa Fe Ave,Huntington Park,California 90255-5731",0,7.39,3239084200,www.scfhc.org,90255-5731
932,Aghaby Walnut Park,"2542 E Florence Ave STE B,Walnut Park,California 90255-4774",0,7.40,3235848700,www.acchealthcenters.org,90255-4774
933,Fremont Wellness Center,"7821 Avalon Blvd,Los Angeles,California 90003-2358",0,7.41,3234065800,www.ummaclinic.org,90003-2358
934,Complete Care Community Health Center Monterey Park suite 101,"941 S Atlantic Blvd STE 101,Monterey Park,California 91754-4722",0,7.43,6264588020,,91754-4722
935,Complete Care Community Health Center Monterey Park Suite 218,"941 S Atlantic Blvd STE 218,Monterey Park,California 91754-4722",0,7.43,6264588020,,91754-4722
936,AltaMed Pharmacy  Commerce,"5417 Whittier Blvd,Los Angeles,California 90022-4101",0,7.47,3238695491,www.altamed.org,90022-4101
937,CSC Dental Services  Monterey Park,"850 S Atlantic Blvd STE 303,Monterey Park,California 91754-6712",0,7.47,2138081790,,91754-6712
938,CSC Community Health Center  Monterey Park Clinic,"855 S Atlantic Blvd,Monterey Park,California 91754-4735",0,7.47,2138081700,www.cscla.org,91754-4735
939,AltaMed Medical Group East LAWhittier East Commerce,"5427 Whittier Blvd,Los Angeles,California 90022-4101",0,7.48,3238691900,www.altamed.org,90022-4101
940,AltaMed Daniel Lara HIV Clinic  East LA,"5427 Whittier Blvd,Los Angeles,California 90022-4101",0,7.48,3238695448,www.altamed.org,90022-4101
941,AltaMed Medical Group  Mobile Van,"5427 Whittier Blvd,Los Angeles,California 90022-4101",0,7.48,3238691900,www.altamed.org,90022-4101
942,AltaMed Medical and Dental Group Commerce Goodrich,"972 Goodrich Blvd,Commerce,California 90022-4114",0,7.50,3236222429,www.altamed.org,90022-4114
943,AltaMed Pharmacy  Goodrich,"972 Goodrich Blvd,Commerce,California 90022-4114",0,7.50,8884999303,www.altamed.org,90022-4114
944,Garfield Health Center Atlantic,"701 S Atlantic Blvd STE 200,Monterey Park,California 91754-3866",0,7.51,6263009939,,91754-3866
945,Garfield Health Center Atlantic,"701 S Atlantic Blvd STE 100,Monterey Park,California 91754-3845",0,7.51,6263077397,,91754-3845
946,Garfield Health Center Atlantic Dental Clinic,"701 S Atlantic Blvd STE 202,Monterey Park,California 91754-3866",0,7.51,6263009939,,91754-3866
947,All for Health Health for AllBurbank,"401 S Glenoaks Blvd STE 101,Burbank,California 91502-2707",0,7.53,8187481740,www.all4health.org,91502-2707
948,SJCH at Hyde Park Elementary School,"6505 8th Ave,Los Angeles,California 90043-4313",0,7.54,3235411411,wellchild.org,90043-4313
949,AltaMed Behavioral Health at Walnut Park Middle School,"7500 Marbrisa Ave,Huntington Park,California 90255-5612",0,7.54,8554251777,www.altamed.org,90255-5612
950,AltaMed PACE  Walnut Park,"7716 S Alameda St,Huntington Park,California 90255-3745",0,7.58,8884999303,,90255-3745
951,Northeast Community Clinic,"2822 E Florence Ave,Huntington Park,California 90255-5749",0,7.59,3239231900,WWW.NECC.NET,90255-5749
952,AFHBurbank2,"303 S Glenoaks Blvd STE 9,Burbank,California 91502-1190",0,7.60,8184093020,,91502-1190
953,HOUSE OF UHURU,"8005 S Figueroa St,Los Angeles,California 90003-2720",0,7.69,3237785290,www.wattshealth.org,90003-2720
954,Angeles Community Health Center  Maywood School,"5800 King Ave,Maywood,California 90270-2928",0,7.72,8669813002,http://www.angelescommunity.org,90270-2928
955,AMH Comprehensive Medical Centers  Maywood,"6017 Atlantic Blvd,Maywood,California 90270-3118",0,7.79,3235608880,http://www.caremedchc.org,90270-3118
956,UMMA Community Clinic  Vermont 8114 Vermont Ave,"8114 S Vermont Ave,Los Angeles,California 90044-3536",0,7.87,3237895616,https://www.ummaclinic.org/,90044-3536
957,Northeast Community Clinic  Community Medical Alliance,"4129 Gage Ave,Bell,California 90201-1128",0,7.92,3237718400,www.necc.net,90201-1128
958,Complete Care Community Health CenterHuntington Park,"7301 State St,Huntington Park,California 90255-5823",0,7.92,3235815120,,90255-5823
959,CSC Community Health Center  San Gabriel Valley,"320 S Garfield Ave STE 118,Alhambra,California 91801-3887",0,8.09,6267733388,www.cscla.org,91801-3887
960,CSC Community Health Center  San Gabriel Valley  STE 106,"320 S Garfield Ave Ste 106,Alhambra,California 91801-3887",0,8.09,2138081792,www.cscla.org,91801-3887
961,CSC Community Health Center  San Gabriel Valley  STE 126,"320 S Garfield Ave STE 126,Alhambra,California 91801-3887",0,8.09,2138081792,www.cscla.org,91801-3887
962,CSC Community Health Center  San Gabriel Valley  STE 202,"320 S Garfield Ave STE 202,Alhambra,California 91801-3887",0,8.09,6265983883,www.cscla.org,91801-3887
963,Tzu Chi Medical Center Alhambra,"1000 S Garfield Ave,Alhambra,California 91801-4709",0,8.12,6262813383,https://medical.tzuchi.us/,91801-4709
964,Garfield Health Center,"210 N Garfield Ave STE 203,Monterey Park,California 91754-1746",0,8.16,6263077397,,91754-1746
965,Los Angeles Christian Health CentersExodus Recovery IMHT,"8511 12 S Vermont Ave APT 1,Los Angeles,California 90044-3473",0,8.17,3232766470,www.lachc.com,90044-3473
966,Wesley Health Centers Bell Oasis,"5502 K St BLDG C,Bell,California 90201-6484",0,8.23,8667335924,https://jwchinstitute.org/,90201-6484
967,Temporary  AltaMed Young  Healthy,"136 W Peoria St,Pasadena,California 91103-3341",0,8.37,6269931207,,91103-3341
968,Angeles Community Health Center  Bell,"4750 Gage Ave,Bell Gardens,California 90201-1351",0,8.38,8669813002,http://www.angelescommunity.org,90201-1351
969,AltaMed Union Station Homeless Services,"235 E Holly St Apt 1,Pasadena,California 91101-1763",0,8.40,6269931207,,91101-1763
970,AllInclusive Community Health Center,"1311 N San Fernando Blvd,Burbank,California 91504-4236",0,8.43,8188439900,http://www.aichc.org,91504-4236
971,Complete Care Community Health CenterCulver City,"3831 Hughes Ave STE 601,Culver City,California 90232-6844",0,8.51,3108384048,,90232-6844
972,All For Health  North Hollywood,"5160 Vineland Ave Ste 109,North Hollywood,California 91601-3888",0,8.55,8187387774,http://all4health.org/,91601-3888
973,FHCCGLA Commerce Family Medical Center,"6001 E Washington Blvd,Commerce,California 90040-2451",0,8.57,5629289600,https://fhccgla.com/,90040-2451
974,CMOAR  A Community of Friends,"9130 S Figueroa St,Los Angeles,California 90003-3952",0,8.59,2134800809,,90003-3952
975,Via Care West LA College,"9000 Overland Ave,Culver City,California 90230-5002",0,8.61,3232689191,,90230-5002
976,CNHF  Inglewood Clinic,"2710 W Manchester Blvd,Inglewood,California 90305-2436",0,8.75,3237784310,,90305-2436
977,Venice Family Clinic  Inglewood OB and Pediatrics Health Center,"323 N Prairie Ave STE 210,Inglewood,California 90301-4504",0,8.88,3108026177,sbfhc.org,90301-4504
978,Mission CIty Community Network  Prairie,"301 N Prairie Ave STE 311,Inglewood,California 90301-4510",0,8.91,8188953100,,90301-4510
979,SCFHCMontebello,"2417 W Whittier Blvd,Montebello,California 90640-3040",0,8.94,3239084200,www.scfhc.org,90640-3040
980,CaliMed Corporation,"3314 Firestone Blvd,South Gate,California 90280-2938",0,8.99,2133388387,WWW-CA-MED.ORG,90280-2938
981,AltaMed Behavioral Health at South Gate High School South Gate,"3351 Firestone Blvd,South Gate,California 90280-2937",0,9.00,8554251777,www.altamed.org,90280-2937
982,HCHCNewmark,"7423 Newmark Ave,Rosemead,California 91770-2942",0,9.09,6262868700,,91770-2942
983,Cudahy Family Health Center,"7910 Atlantic Ave,Cudahy,California 90201-5774",0,9.09,3239084200,,90201-5774
984,Wellness Center at the Elizabeth Learning Center,"4811 Elizabeth St,Cudahy,California 90201-5205",0,9.12,3235055800,,90201-5205
985,CSC Community Health Center  San Gabriel,"559 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.14,2138081792,www.cscla.org,91776-1134
986,CSC Medical Mobile Van,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.14,6264579618,www.cscla.org,91776-1134
987,CSC Community Health Center  San Gabriel  Medical Mobile Van,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.14,2138081792,,91776-1134
988,CSC Community Health Center  San Gabriel,"555 W Las Tunas Dr,San Gabriel,California 91776-1134",0,9.14,6264579618,www.cscla.org,91776-1134
989,AltaMed PACE  South Los Angeles,"1776 E Century Blvd,Los Angeles,California 90002-3050",0,9.16,3237258751,www.altamed.org,90002-3050
990,Venice Family Clinic  Sandy Segal Youth Health Center,"4401 Elenda St,Culver City,California 90230-4101",0,9.18,3103928630,,90230-4101
991,All For HealthMontrose,"2048 Montrose Ave,Montrose,California 91020-1605",0,9.23,8184093020,http://all4health.org/,91020-1605
992,Beverly Care Womens Health Center,"1920 W Whittier Blvd,Montebello,California 90640-4009",0,9.26,3237255073,www.Beverlycare.org,90640-4009
993,AltaMed Behavioral Health at South East Middle School South Gate,"2560 Tweedy Blvd,South Gate,California 90280-5557",0,9.30,8554251777,www.altamed.org,90280-5557
994,MOBILE DENTAL MEDICAL UNIT,"10300 Compton Ave,Los Angeles,California 90002-3628",0,9.31,3235644331 x3280,,90002-3628
995,WATTS HEALTHCARE CORPORATION,"10300 Compton Ave,Los Angeles,California 90002-3628",0,9.31,3235644331,www.wattshealth.org,90002-3628
996,AltaMed Behavioral Health at South Gate Middle School,"4100 Firestone Blvd,South Gate,California 90280-3218",0,9.35,8554251777,www.altamed.org,90280-3218
997,JORDAN WELLNESS CENTER,"10110 Juniper St,Los Angeles,California 90002-3166",0,9.36,3235697183,,90002-3166
998,AltaMed  Lincoln,"2055 Lincoln Ave,Pasadena,California 91103-1324",0,9.39,6263986300,,91103-1324
999,Bell Gardens Community Health Center,"6912 Ajax Ave,Bell Gardens,California 90201-4057",0,9.40,3235625813,http://www.jwchinstitute.org/clinic_bg.htm,90201-4057
1000,Anphon Medical Center,"333 E Nutwood St STE C,Inglewood,California 90301-2357",0,9.42,3109126100,http://amchealthcare.org/,90301-2357
1001,Bell Gardens High School  School Based Health Center,"6119 Agra St,Bell Gardens,California 90201-1705",0,9.42,5629289600,www.fhccgla.com,90201-1705
1002,Garfield Health Center Rosemead,"7740 Garvey Ave STE B100B102,Rosemead,California 91770-3061",0,9.44,6263129554,,91770-3061
1003,Wesley Health Centers  Andrew Escajeda Clinic,"1845 N Fair Oaks Ave STE G151,Pasadena,California 91103-1620",0,9.56,6267446140,,91103-1620
1004,AltaMed  Fair Oaks,"1855 N Fair Oaks Ave,Pasadena,California 91103-1620",0,9.56,6263986300,,91103-1620
1005,AltaMed  Dental,"1855 N Fair Oaks Ave STE G100,Pasadena,California 91103-1620",0,9.56,6263986300,,91103-1620
1006,Wesley Health Centers  Michael Antonovich Dental Clinic,"1845 N Fair Oaks Ave STE 1101,Pasadena,California 91103-1620",0,9.56,5628677999,,91103-1620
1007,COMM HLTH ALLIANCE OF PASADENA,"1855 N Fair Oaks Ave STE 200,Pasadena,California 91103-1620",0,9.56,6263986300,,91103-1620
1008,AltaMed Pharmacy  South Gate,"8627 Atlantic Ave,South Gate,California 90280-3501",0,9.62,8884999303,www.altamed.org,90280-3501
1009,AltaMed Medical and Dental Group South Gate,"8627 Atlantic Ave,South Gate,California 90280-3501",0,9.62,3235626700,altamed.org,90280-3501
1010,The Achievable Foundation,"5901 Green Valley Cir STE 405,Culver City,California 90230-6971",0,9.72,4242667474,http://www.achievable.org,90230-6971
1011,Westside Family Health Center Mobile Medical Unit MMU,"3861 Sepulveda Blvd,Culver City,California 90230-4605",0,9.77,3104504773,www.wfhcenter.org,90230-4605
1012,Westside Family Health Center,"3861 Sepulveda Blvd,Culver City,California 90230-4605",0,9.77,3104502191,www.wfhcenter.org,90230-4605
1013,Westside Family Health Center,"3861 Sepulveda Blvd,Culver City,California 90230-4605",0,9.77,3104502191,wfhcenter.org,90230-4605
1014,AltaMed  PACE Inglewood,"3310 W Century Blvd,Inglewood,California 90303-1305",0,9.79,3237656165,,90303-1305
